ID	id	text	isgreen	sentiment	stance
1665848499752108033	3379	Yay! It's Summer and #bike #commuting weather! Commuting by bike can be a big step toward a healthier lifestyle that’s better for the #environment and friendly to your wallet. Get our tips on getting started  #PeakCycles #bikeparts #cycling #MTB #roadbike 	Eco-related	Positive	Supportive
1672180976934330370	4028	🇺🇦 A new video shows the moment Storm Shadow Missiles struck  a major supply route for Russian troops linking Crimea to the front line  Read more 👇  	Not eco-related		
1666341667417325571	4559	Right then, #sustainability and #environment geeks — I’m looking for recommendations of non-fiction books that would interest people working within the green economy, #renewables, environmental health and other eco-roles.                         … 📖📚📒…	Eco-related	Neutral	Supportive
1669980601502294016	4565	🗣 Joe Biden left an audience baffled on Friday night when he ended a speech with his latest gaffe, saying: “God save the Queen” 	Not eco-related		
1584292374519615488	4224	"""What is happening in the European Union is a seismic change: trying to think and talk about the life without Russian fossil fuels. It's a big shift.""  "	Eco-related	Positive	Supportive
1674705863125155843	4824	"Greenpeace co-founder, Dr. Patrick Moore, pulls the plug on the Net Zero pipe dream that it's possible to power a prosperous industrial society using nothing but wind and solar power.""The idea that wind and solar are going to replace fossil fuels, or nuclear, or hydroelectric, is absolutely insane... They should not be allowed to use fossil fuels, or nuclear or hydroelectric power, to build the wind and solar infrastructure, and then see how fast it disappears. It would be wiped off the face of the earth.""Full interview:  more content like this, visit:  #ClimateCult #NetZero"	Eco-related		Skeptical/Opposing
1685802552149848064	3719	This explain's the attack's on farmer's in the #Netherlands #Ireland etc. ?They start with the smaller nation's and work their way up.Stop the #WEF2030Agenda  #Enouisenough #GlobalResistance	Eco-related		Skeptical/Opposing
1673308710414761986	4869	Various side events tackling #climate and #environment are also taking place this week:  🟢 What is Habitability? 🟢 ESC & Env’t Rights & Digital Technologies 🟢 Killer Heat: Migrant workers & climate change 🟢 Displacement & #ClimateChange 🟢 & more!  ▶️  	Eco-related	Neutral	Supportive
1667155039419510789	3557	Population per se is not the determinant of environmental problems; it is their consumption pattern that leads to environmental degradation Writes:  #Environment #GlobalWarming #ClimateChange #Consumption 	Eco-related	Negative	Supportive
1666389844623253505	3894	#Greenwashing has come under fire recently, with the Advertising Standards Authority (ASA) taking action against  and  airlines for 'exaggerated' #environment|al claims.  explains  #TrashEconomy #GoGreen #NoGreenWashing   	Eco-related	Positive	Supportive
1674056532940541954	2427	So they ban smoking and introduce vaping which was supposed to be healthier and now it has more young people addicted?They want to ban petrol cars and replace with electric cars which reports (and common sense) telling damage the roads and bad for environment? #WEF	Eco-related	Negative	Skeptical/Opposing
1685530631198146560	4584	The same people who deny that the sun controls the earth's climate, say the sun controls the earth's climate - when it suits the needs of their argument.  	Eco-related		Skeptical/Opposing
1659631272208089088	1723	Salman Rushdie made a surprise appearance at PEN America’s annual gala on Thursday night. It was his first public appearance since he was stabbed and gravely wounded in an attack last August at a literary event in Western New York.  	Not eco-related		
1526560885984182273	4575	On the latest episode of Overheard, forensic facial reconstructionist Oscar Nilsson uses a combination of science and art to re-create faces lost to time.  	Not eco-related		
1666712299241889792	4458	Representing team #actionforsilkstream  💙 Great to see a focus on Nature-based Solutions, climate resilience, nature recovery & better integrated flood & water management on Day 2! Really interesting talks & an exciting future for the sector.  #water #environment 	Eco-related	Positive	Supportive
1666843868468326408	2485	Breaking News: Louisiana passed a bill prohibiting online services from allowing people under 18 to sign up for accounts without parental consent, and allows parents to cancel contracts underlying their children’s accounts on sites like TikTok and Roblox. 	Not eco-related		
1625224596281499671	4705	Since gray wolf management was turned over to those state governments, wolves in the Rockies have been persecuted to a degree not seen since the 19th century. 	Eco-related	Negative	Neutral
1559934376720343049	3958	Wild honeybees in the forests of eastern Europe have many of the same parasites as commercial hives, but fare much better. Why is that?  	Eco-related	Neutral	Supportive
1665732404567330816	3590	Together with partners like  we look forward to making a difference focused to protecting the #environment. As we deliver more events worldwide, we'll embed #sustainability in our ethos, operations, & processes from start to finish. #WorldEnvironmentDay2023 	Eco-related	Positive	Supportive
1557476931485966337	2801	Many of the largest conservation groups in the country oppose the Save Our Sequoias Act, and there’s one section in particular that leaves them bristling. 	Eco-related	Negative	Neutral
1666317390978641920	1713	Breaking News: Mike Johnston, a former Colorado state senator, declared victory as the next mayor of Denver, beating out a fellow Democrat, Kelly Brough. 	Not eco-related		
1665618249822740483	2913	News Analysis: “India has lavished public resources on new trains, but its purse strings have been much tighter when it comes to ensuring the safety of those already racing along its tracks,” our correspondent  writes. 	Not eco-related		
1598363855838658560	2413	There is danger in prematurely affirming that we’ve passed the so-called point of no return, because how much sea level rise we see depends on how much we emit in the future. 	Eco-related	Neutral	Supportive
1562141444340678658	2302	Games about ecology and the environment are everywhere these days. Science writer  takes a look under the hood to see just how accurate they are. 	Eco-related		Neutral
1684079425502019584	2220	Remember America's lies before !!#Iraq #Syria #Libia etc etc etc .And now they are trying to fool people with corrupt #Ukraine , the  and more.#WakeUpEverybody #MainstreamMediaLies #MSM #agenda2030 #WEF #WEF2030Agenda	Not eco-related		
1507078310764941314	2268	Becoming comfortable around fire is not a feeling you’d expect from most people. But for Kim Steinberger of TNC's Michigan burn crew, months of training and preparation to carry out a prescribed burn allowed her be comfortable, confident and successful.  	Not eco-related		
1595117453696446467	3047	Maybe it is because  recognizes the desperation in her coworkers in the tar sands that she has the generosity to portray even the worst of them with astonishing humanity. 	Not eco-related		
1666449539228680192	4777	High-efficient buildings provide cost savings and positively impact the #environment because they use less #energy.  Hear more from Wes and Bob about how to optimize and integrate more #energyefficient homes and buildings in #NH:   #cleanenergy #netzero 	Eco-related	Positive	Supportive
1674222486555176960	3228	Pakistan may have made just enough concessions to unlock an IMF bailout this week, says  but it would be foolish to stop there  via 	Not eco-related		
1659697957787009025	2336	Breaking News: Negotiations between White House and Republican congressional officials over a deal to raise the debt limit resumed and will continue into the night, Speaker Kevin McCarthy said, hours after the GOP halted negotiations. 	Not eco-related		
1663584827600150531	3296	Elizabeth Holmes, the disgraced entrepreneur who was convicted of defrauding investors at her failed blood testing start-up Theranos, is expected to report to a federal prison in Texas on Tuesday to begin her 11-year, three-month sentence. 	Not eco-related		
1667551350236803072	3227	🔴 A deputy headteacher attempted to have a foster mother’s children taken away when she questioned the school’s teaching of the “genderbread person”, it has been claimed 	Not eco-related		
1539367556527661056	4711	Forgotten by developers and never annexed into suburbs, these villages seem suspended in a past age.   Our Best of Europe series highlights destinations that offer something for every kind of traveler—follow along this week for more.  	Not eco-related		
1665647243695669248	3043	“Protecting the #environment is our common responsibility. We can't remain passive observers and wait for someone to handle the problem. Let's work together to build a greener future for our future generations”-said Melis Turgunbaev, the Minister of Natural Resources and Ecology 	Eco-related		Supportive
1666712927850602496	3740	WORKS PROGRESS POSITIVELY ON VITAL PARKSIDE LINK ROAD A key piece of infrastructure that will unlock the full potential of the Parkside site at Newton-le-Willows  #development  #Parkside #construction #Environment #Regeneration #commuters	Not eco-related		
1665679544739676164	3729	Represented  at  seminar on plastic pollution Shared 🔑  recommendations on tackling plastic pollution & promoting sustainability. Let's unite to #BeatPlasticPollution  🌏🌿 #PlasticFree #Sustainability #Environment #CircularEconomy  #WorldEnvironmentDay 	Eco-related	Positive	Supportive
1667882902716047366	3280	🌎 🌲🚶‍♂️🐕 Our *Very Body* is *Earth*🙏❤️ and our *Personal Responsibilities* are Simple Living, Plant Diet🌲, Planting Trees🌲, Spread ”*SAVE SOIL*🙏❤️” word etc.    #SaveSoil #SoilChallenge #motherearth #nature #environment #autumn #ConsciousPlanet 	Eco-related	Positive	Supportive
1671835258273124352	1845	World Rainforest Day celebrates the importance of healthy, standing rainforests for climate, biodiversity, culture, and livelihoods— and convenes a global movement to protect and restore them.  #rainforest #sustainable #business #environment #post #comment  #important #national 	Eco-related	Positive	Supportive
1676550625578942467	4855	"Weather stations are often positioned in airports 👇""This paper provided evidence of a specialized “airport climate”, a well-defined microclimate that is generated by the nature of an airport and its modification of the local environment"" "	Eco-related	Neutral	Neutral
1666666619597357056	3941	On this World Ocean Day 2023, let's pledge to take action to protect our oceans and marine life. Together, we can make a difference!   #WorldOceanDay #OceanConservation #SustainableLiving #cognixia #learnwithcognixia #marinelife #environment #oceans 	Eco-related	Positive	Supportive
1672511058240569345	1854	"Greenpeace co-founder, Dr. Patrick Moore, on the genocidal consequences of Net Zero:""Now they're going into agriculture and threatening to cut off the supply of food, because food is causing global warming... Only the billionaires will be able to afford to buy food, and now all the other people will die because there's not enough food. That's what we're heading for if we continue to listen to these people.""""They will cause a ruination the likes of which the Earth has never seen, because there are over eight billion of us, and four billion of us depend on nitrogen fertiliser, which they now say is bad, because it's a greenhouse gas or whatever... It's all completely phoney. And so is the campaign against CO2.""Full interview:  more content like this, visit:  #ClimateCult #NetZero #NetZeroScam #DutchFarmers #DepopulationAgenda"	Eco-related	Negative	Skeptical/Opposing
1565793528856416258	4773	What drives the greatest adventure athletes to push human limits, stare down fear, and risk it all?   Don't miss #EdgeoftheUnknown with Jimmy Chin, premiering Monday, Sept. 5 on  and streaming Wednesday, Sept. 7 on   	Not eco-related		
1669709935452512256	3443	Walking, at any intensity, is good for you. Here are some simple ways to level up your stroll, without turning it into a slog. 	Not eco-related		
1672329979785367552	3695	On this episode of Odd Lots, we explore the growing concerns emerging from the rise of AI and how other technologies might rein it in 	Not eco-related		
1126191061167222785	4775	RT  A virus that is less than a millionth of a meter long can wreak havoc on its host’s body. The #HotZone is coming May 27t…	Not eco-related		
1673226184417587200	3879	Watching Buddleia from the top deck of bus this morning. Other than the odd Drone Fly, it's absolutely dead. Our Garden Buddleia in the 90's was ALWAYS awash with butterflies & Bees, several to each flower head. WTF has happened? #Nature #Ecology #Environment #Biodiversity 	Eco-related	Negative	Supportive
1544765648974266373	4474	California stands up to plastic pollution. Passing #SB54, marks an important first step in tackling the global plastic pollution crisis. This victory is years in the making and the result of over a decade of work from our TNC team, legislators and partners 	Eco-related	Positive	Supportive
1685888316615610368	4456	"1988: Dr. James Hansen predicted the west side highway in NYC (runs along the Hudson) would be 20 feet under water by 2008. This is ONE of hundreds of predictions in the past 40 years by ""experts"" that have not come true. #climatechange  #biggreenlie"	Eco-related		Skeptical/Opposing
1668165740560801792	3658	When working in the countryside we must always be vigilant of whose homes we may be walking through.  Our team sent us a photo of a ground nesting bird nest, which was next to their survey area 🐦  Remember to be careful where you step!   Like and share.   #environment #birds 	Eco-related	Positive	Supportive
1676833545753448452	3660	Environment monitoring with Room Alert is the most cost-effective solution for saving money on heating and cooling costs within your facilities. #EnvironmentMonitoring #RoomAlert #Heating #Cooling	Not eco-related		
1673621823454322689	3628	Environment Officer West Suffolk Council -  Bury St Edmunds IP33 3YU £36,298 - £41,496 pa, Full time, Permanent    For more info and to apply, visit:   #environmentjobs #environment #Burystedmunds 	Not eco-related		
1665655967713730561	4545	The growing #utilization and mishandling of #antimicrobials, along with other #microbial stressors like #pollution, contribute to the emergence of #resistance in #microorganisms, impacting both #humans and #environment. Bacteria in various mediums, including water, soil, & air 	Eco-related	Negative	Neutral
1670890265161392128	4486	Yesterday, 43 769 flights have been recorded. This is the equivalent of 23 701 tons of CO2. This represents in Rocket Launch : 119. #Environment #ClimateChange #CarbonFootprint #Rocket Launch 	Eco-related	Negative	Neutral
1565248094601728000	3384	In many ways, Badlands National Park and the Native people are inextricably linked. And yet there is a wide chasm between how Natives and visitors perceive and experience the landscapes around them.  	Eco-related	Neutral	Supportive
1667256257466585102	4327	"🖊 ""Tory politicians are learning the hard way that Left-wing policies tank the economy"" | Writes Matthew Lynn  Read the full column here ⤵️ "	Not eco-related		
1672488978614714368	2466	The fact that these extreme temperatures occurred along with high humidity is unusual and contributed to the severity of the event, the researchers said in their analysis.   writes:  #Environment 	Eco-related	Negative	Neutral
1673322488661434373	4801	Kyriakos Mitsotakis, the leader of Greece’s New Democracy party, was sworn in for a second term as prime minister after a landslide victory. Voters seemed to embrace his tough anti-migration policies and approach to the economy.  Here are five takeaways. 	Not eco-related		
1572329791507800069	4345	Leaders who have endorsed the Leaders Pledge for Nature have the opportunity to lead the way in securing an ambitious global biodiversity agreement at #COP15. But action must start now–for food security, #ClimateAction & the #SDGs.    #NaturePositive #UNGA 	Eco-related	Positive	Supportive
1672802799275343872	2823	Elon Musk said that SpaceX has made well over 1,000 changes to Starship following the vehicle’s first test launch in April, which failed to reach orbit 	Not eco-related		
1671910919226679296	4645	We tailor solutions to best fit client needs while also taking into consideration impact on the local environment.  Contact us at info #pressurewashing #pressurewasher #pressurewash #facilitysolutions #facilitymaintenace #BrightSkyGroupofServices #environment 	Eco-related	Neutral	Supportive
1654814517962964992	2516	  We are blocked as well. Truth be told he's in our book, our historical narrative, he's quoted many times and he's been wrong over and over and over. All from his own predictions.  	Not eco-related		
1673430732968951809	2633	All of the Republican-led backlash against ESG investing has presented the industry with an opportunity to reinvent itself, according to several attendees at the Greenfin 23 conference in Boston 	Eco-related	Neutral	Supportive
1674072580314243073	1823	"""I don't see us getting back to 2%, this year or next year.""  Fed Chair Powell said he can see core inflation getting back down to 2% in 2025, but not earlier than that  "	Not eco-related		
1685910621198626816	4271	We incorporate sustainable practices, promote biodiversity. Our goal is to enhance the natural beauty of the surroundings while ensuring a positive impact on the environment and the community#environment #nature #sustainability #climatechange #ecofriendly #savetheplanet #gogreen 	Eco-related	Positive	Supportive
1666810861388963844	3780	Wildfires continue to rage across British Columbia . . . #illustrator #illustration #publishing  #procreate #digitalillustration #art #editorialillustrator #time #lifestyle #conceptualillustration #wildfire #canadianwildfire #nyc #airquality #smoke #smog #environment #climate 	Eco-related	Negative	Neutral
1666007047748427776	3264	News Analysis: When Prince Harry takes the stand in a phone-hacking case on Tuesday, he will have a platform to press what he has cast as one of his life’s missions: curbing the excesses of the tabloids, our correspondents write. 	Not eco-related		
1535656867090812929	3831	"""The Janes is a well-told story about a specific time, place, and collection of individuals, but watching it as a reporter who has spent nearly a decade covering grassroots movements, I kept spotting insights about organizing that felt universal.""  "	Not eco-related		
1673032079007793152	3298	“I’ve been running my research lab for almost 30 years,” says a biochemist at the University of California, Berkeley. “And I can say that throughout that period of time, I’ve just never experienced what we’re seeing over just the last five years.” 	Not eco-related		
1092791501774643201	2175	A recent Free Solo article, which ran online on  this past Thursday, made it onto the front page of yesterday’s print edition!    	Not eco-related		
1458540097704497155	4461	More than 30% of the climate solution we need this decade—and 100% all-natural goodness. Learn more about Natural Climate Solutions in this fun video:  #COP26 #ClimateAction 	Eco-related	Neutral	Supportive
1489010745920692233	2106	"""From everything we know about the brain, there’s no reason to think that an elephant brain would react any differently to solitary confinement than a human brain.""  "	Not eco-related		
1671109856219267074	4587	A healthy ocean is vital to our economy and well-being. We need clean and healthy oceans to sustain tourism and fisheries.  #quoteoftheday #KSPCB #Pollutioncontrol #environment #nature #saveearth🌍 	Eco-related	Positive	Supportive
1685879869060636672	4080	Does Aircraft that is flying over London destined for Heathrow airport have to pay the ULEZ?The picture was from flightradar, so live at 6 am on a Monday morning, and flights run non-stop all day.I'm asking for a friend! #ULEZexpansion #ulez #SadiqKhan  	Eco-related	Negative	Skeptical/Opposing
1290344473700990976	4275	Next up is our chilling new docu-series #VirusHunters, premiering this fall, which follows the stories of the heroic experts on the frontlines racing to identify the chain of events that could cause the next global pandemic. #CTAM2020 #TCA20 	Not eco-related		
1630349995382538242	4792	Our ocean makes life on Earth possible and restoring its health is a priority. Agreeing to a new #HighSeasTreaty at this #IGC5 is absolutely critical. Read why it’s high time for the high seas as negotiations enter their second week.  #HighSeas	Eco-related	Positive	Supportive
1412821180269187084	3546	"""These shows are more than just nature documentaries. They are very entertaining and engaging. I found myself learning quite a bit that I did not know about sharks... I highly recommend these shows,""  via  "	Not eco-related		
1522788329569329158	2566	Finding joy and peace in nature starts by seeing yourself represented, first. As an environmental organization, it is our responsibility to highlight and amplify all the many voices enjoying and working in nature and conservation. #AAPIHeritageMonth	Eco-related	Neutral	Supportive
1578768478948818944	3949	Polluters and extractive industries thought they’d go on a fishing expedition to water down the Clean Water Act. They might come up with less than they imagined.  	Eco-related	Negative	Supportive
1673739520930459648	3458	St Albans City & District Council: Design and Conservation Officer (P1385)£37,924 – £42,159 + car user allowance (see advert)Full-time (37 hrs pw), permanentLocation: Flexible working options including hybrid #Jobs #environment #heritage #conservation 	Not eco-related		
1661460435688738816	2123	The Global Expedition—a five-year  venture—launches today, exploring the remote tropical Pacific. The mission aims to support local conservation efforts in the world’s most diverse ocean ecosystem   	Eco-related	Positive	Neutral
1667510927623692289	2575	Meet Neelam Chadha, a steadfast advocate for environmental protection and our latest 'rabble rouser to watch'. How can you make a difference in the climate crisis? Find inspiration here. 🌳🌍   #rabblerouserstowatch #environment  Story by  	Eco-related	Neutral	Supportive
1670158140992520195	4220	WhatsApp had become a backbone of the Taliban’s nascent government in Afghanistan. But now, the administration is stuck in a cat-and-mouse game with the messaging platform, which is off-limits to the government because of U.S. sanctions. 	Not eco-related		
1506280810734882833	3392	The long-term availability of the water we drink depends on the health of natural freshwater systems. Our goal this #WorldWaterDay is to protect 30% of global freshwater habitats by 2030. 	Eco-related	Positive	Supportive
1365003375809552385	3973	"“Sometimes you just need a break. Even on Instagram, a moment of clouds passing by is all you need."" Our director of Instagram  shared with  Journalism Project his strategy for Reels: "	Not eco-related		
1674078130485575681	3627	The Navy can keep its drones secret, and maybe help create a new high-tech corridor, by shifting testing and development to Lake Michigan  via 	Not eco-related		
1533086203662180353	3353	We all know how important water is yet 80-100 gallons are used each day by the average American. We can show out appreciation for water by simply using less of it. Here are five ways your actions can go a long way for this vital resource: 	Eco-related	Positive	Supportive
1665624629245870082	3593	Join the movement to beat plastic pollution. Say no to single-use plastics and embrace a greener lifestyle. Happy World Environment Day!  #Environment #Sustainability #UAE #abudhabi #UnitedArabEmirates #Climate #business #conference 	Eco-related	Positive	Supportive
1668097049332441092	4857	“Leopoldstadt” and “Parade,” two productions about the horrors of antisemitism, took major awards at the Tony Awards on Sunday, making the topic a central theme of the night. 	Not eco-related		
1629475459019751425	4601	   It's so strange how this agenda they push truly makes no sense. Quiet during the spills in Ohio. Don't care about the wildlife dying & all your points above with the windmills & of course we could go on. 	Eco-related	Negative	Skeptical/Opposing
1603224192140414978	2272	Hear Nat Geo Photographer Katie Orlinsky tell the story behind her encounter with a tapir at sunrise—one of our top images of 2022. See more of our Pictures of the Year:   Video by Katie Orlinsky and Phablo Araujo. 	Not eco-related		
1671676486414393345	4314	" Inferring a #system of #functions from ""externally observed attributes"" (the #behavior of a ""black box"" in its #environment) requires the existence of an #observer with an ""intentional #stance"" which is heavily dependent on their current #knowledge_state. "	Not eco-related		
1566561799234781188	3911	When most people tour around Victoria, British Columbia, they see an attractive city with well-kept houses and plenty of trees, flowers, and green space. But biologist Kristen Miskelly sees what’s missing: meadows. 	Eco-related	Neutral	Neutral
1589755224356524038	2423	Day 1 energy at #COP27! 👏 Today  opened up the Nature Pavilion at COP27 to a packed house. We're looking forward to ambitious climate action in the weeks ahead. 	Eco-related	Neutral	Supportive
1672396201948483584	3632	🎸 Reports of the Arctic Monkeys’ demise have been greatly exaggerated – this was an utterly compelling Glastonbury performance from a band that belongs together  Neil McCormick's ⭐⭐⭐⭐⭐ review is currently free to read 🔓  	Not eco-related		
1672213162450464768	4041	A new report assails the galaxy of finance industry climate pledges, groups and models as nowhere near enough to make a dent in global warming 	Eco-related	Negative	Supportive
1673137948047601664	2225	 I wonder how much carbon he burned on this trip for something he could have done on ZOOm for fecks sake ??????   roadshow	Eco-related	Negative	Skeptical/Opposing
1672716728005193728	3869	"Sci-fi author  explains his thoughts on why some people are more anxious about the ""coming AI apocalypse"" than others   Stream new episodes of AI IRL every Wednesday at 8:30pm EST "	Not eco-related		
1683890615589675008	2515	100% of Government funded scientists agree that by paying more money to drive polluting vehicle will save the planet.  #ClimateEmergency #RishiSunak #NetZero  #netbullshit #JustStopOil #clownworld	Eco-related		Skeptical/Opposing
1668277257960341506	1747	🇭🇷 Near the summer favourite of Hvar is Sveti Klement, where a new boutique hotel promises secluded luxury in a place day-trippers don't see 	Not eco-related		
1479377266580799490	2070	Skip the crowds and hit the trails before the snow melts, admiring some of the most gorgeous winter scenery at these iconic national parks.  	Not eco-related		
1671195920812081153	2325	#ENVI | The Environment Council has come to an end. The press conference with 🇸🇪 #environment and climate minister   and 🇪🇺 commissioner  will start soon. Follow LIVE 🎥 here : 	Eco-related	Neutral	Neutral
1685539416583061506	1923	Damien is unwilling to engage in rational conversation, ignores facts and logic, and has become increasingly abusive.  Standard behavior of the  cult. Soon I will block him.	Not eco-related		
1659906365979086849	4026	Ahead of his expected White House bid, Ron DeSantis has relied heavily on rich allies for private air travel around the U.S., a New York Times review found. Some of these donors have business interests in Florida. Others have been shielded from the public. 	Not eco-related		
1673552509233758209	4190	Japan extended the term of its top currency official for another year — an unusual move that keeps the man behind last year’s $65 billion intervention strategy in place 	Not eco-related		
1600594010862751745	4277	After Japan had begun an imperial expansion in the late 19th century, the U.S. was trying to prevent Japan from becoming a great imperial power. Long-simmering tensions came to a head on December 7, 1941.  	Not eco-related		
1466497402517573637	2113	"The prints' odd arrangement seemed to have been left by a biped that crossed one foot in front of the other as it walked in a ""somewhat shambling"" gait.  "	Not eco-related		
1673107043316637699	4778	Both Putin and Russia will likely come out of the crisis weaker, according to one confidential European intelligence assessment, sharing the view that it will be seen as his personal failing.  Read The Big Take here ⬇️ 	Not eco-related		
1673780213153398784	1719	Italy has approved a plan to regulate e-scooters and toughened drunk-driving rules, a win for Deputy Premier Matteo Salvini who backed the new measures. 	Not eco-related		
1672487490366709761	4127	Heavy rains caused by the El Nino weather phenomenon led Friday to river floods, blocked roads and even forced Codelco, the world’s largest copper producer, to halt some of its mining operations. 	Eco-related	Negative	Neutral
1488231464038801412	3036	Who sets the world’s conservation agenda? Usually, it’s not the communities most affected by #ClimateChange & nature loss.    But every new decision is a chance for authentic partnership—check out these 2022 opportunities:  #NatureNow 	Eco-related	Neutral	Supportive
1458156953855827981	4571	A key part of #ClimateAction is transforming our food systems. TNC's Director of Water Scarcity & Markets, Thomas Iseman, discussed this new report in his talk earlier: 	Eco-related	Neutral	Supportive
1672210631338913793	3881	The Justice Department is on a tight timetable to work out conditions for using classified information in the upcoming trial against Donald Trump, but the former president could have his own plans for dragging it out 	Not eco-related		
1673466305620353024	3303	The proposed $7 billion overhaul of Pennsylvania Station in New York City will go forward with or without the development of several office towers that were supposed to help pay for the project, Gov. Kathy Hochul said on Monday. 	Not eco-related		
1668326083219816459	4379	"✍️ ""He'll never be as entertaining as a Silvio or a Boris but the Prime Minister can riff on and on about turning the UK into Silicon Valley,"" writes  "	Not eco-related		
1670448636012945408	3934	"""The #environment is like critical infrastructure. You want to maintain it carefully, because it’s bad if it breaks down. But infrastructure is there to serve us, not for its own sake."" --      #economy #innovation"	Eco-related	Neutral	Supportive
1457072056361799684	4850	The bipartisan infrastructure bill now to be signed into law has a lot for conservationists to celebrate:   ✅ Reducing emissions  ✅ Cleaner transportation  ✅ Investments in nature for resilience to storms, drought & wildfire  ✅ And more! 🎉 	Eco-related	Positive	Supportive
1671504632118652930	4160	In an initiative to contribute & educate the kids on protecting the #environment, our fantastic team in #Malaysia organized a #treeplantation #CSR activity at an elementary school, SJK (T) Ladang Ebor in Subang Jaya, and planted 25 saplings together with the kids. 	Eco-related	Positive	Supportive
1661741924091576322	2888	The bumpy entry of Gov. Ron DeSantis of Florida into the presidential race showed why he’s a contender, and why it will be an uphill climb.  Here are some takeaways. 	Not eco-related		
1508096538756755459	2319	America the beautiful is an ambitious initiative to conserve 30% of all of the natural lands and waters in America. For this initiative to be successful there are 5 key principals that must come into play. Learn more here: 	Eco-related	Positive	Supportive
1670475118018191365	4209	8% of Aravali hills gone since 1975, 22% loss likely by 2059: Study  #aravali #environment  #trees #forest #Rajasthan    #Haryana    #Delhi  	Eco-related	Negative	Neutral
1613961619809226752	4141	Wildlife advocates cheered over the winter holidays after Congress passed and President Biden signed into law two pieces of wildlife legislation that have been in the works for years. 	Eco-related	Positive	Neutral
1562560899193286656	4293	The small chamois, a kind of goat-antelope, may herald more spectacular finds to come this summer—as glaciers in the Alps melt at a record-breaking pace.  	Eco-related	Negative	Neutral
1671526851028688902	3954	🔴 The “banging” noises detected in the search area could be from the Titanic wreckage, a US coastguard has suggested.  Full updates:   Dangers of the deep and what could have gone wrong⬇️ 	Not eco-related		
1667245512427294724	4304	State investigates smelly vault on Burch  The 8,000-gallon underground vault, which the state says does not contain sewage, is filled with murky, odoriferous water. It's located next to the pastor's house for...  Read More:   #taosnews #environment #taos	Eco-related	Negative	Neutral
1554862209003577344	4364	Sinema’s antics—her thumbs-down on a bill to raise the minimum wage, her refusal to consider lifting the filibuster to pass voting rights legislation—are wearing thin with many Arizona Democrats, writes  	Not eco-related		
1685434834083086336	2697	#NetZero  #Italy #Greece #Arson #WildFires   I repeat it’s nice to see a lot of folks with a decent public standing, noticing the absolute Bull you get subjected to about so called Climate Alarmism. Horrific destruction of habitat here causing huge…	Eco-related	Negative	Skeptical/Opposing
1471828540656168968	3568	Teaching climate change to students isn't just about covering the science and the threats. It's a chance to model optimism and empower a generation that can solve it. 	Eco-related	Positive	Supportive
1673877480078467073	1799	5) Still, some are hopeful, and a host of billionaires and tech veterans in China are joining the race.  “Why aren’t people willing to invest in the longer-term and dream big?” said Wayne Shiong, a partner at China Growth Capital 	Not eco-related		
1531758822523555842	1846	In the absence of definitive proof, skeptical scientists say it’s essential to keep looking for answers. Failing to do so could have fatal repercussions—not just for elephants, but for all animal wildlife in and around the region.  	Eco-related	Negative	Supportive
1684723476282707968	3584	Surely these journalists know that nobody is believing this dribble? They refer to one year ago because the torrential rain all this month doesn’t align with their narrative #ClimateHoax  The “emergency” is not real. The fires are arson. This is tax and control only	Eco-related		Skeptical/Opposing
1666419811247636483	3734	The Cost and Chaos of Returning To Normal   #Toronto streets are an absolute traffic disaster. Smoke from Canadian wild fires is billowing into Ontario as cars continue to clog up streets, burn unnecessary fuel and add to the smog. #RemoteWork #Environment	Eco-related	Negative	Supportive
1671907914792017920	2864	Ukraine reports slow progress in its counteroffensive as a strike on a bridge connecting Russian-occupied Crimea with the mainland signaled Kyiv’s efforts to disrupt a key supply artery 	Not eco-related		
1674281874208727040	2927	"""Hot money"" was the quick — and expensive — solution US banks embraced as hundreds of billions of dollars in cheap deposits flooded out their doors. Over the next few weeks, investors will learn how costly that move has been "	Not eco-related		
1675001862213320705	2638	 An unhinged shit-show carnival of pearl-clutching hysteria and gnashing of teeth.This tripe is riven with ‘if’s and ‘could’s, forcing us all to recollect the 60+ years of failed climate predictions that came before. 🤡#netzero#Agenda21#GreatReset#grift	Eco-related		Skeptical/Opposing
1671842694908239874	1951	I WARRIOR  NEW COVER REDUCED PRICE  If it is important to you, WARRIOR-FOR-IT A #nonfiction #selfhelp #book  to help you be the best at whatever you warrior for  #beliefs #values #family  #Love  #Peace  #Equality  #environment  #humanity   #KINDLEUNLIMITED 	Not eco-related		
1673969385663283204	3903	Water bills ‘to surge up to 40%’ to fix sewage pollution crisis; Jeremy Hunt to meet regulators amid #profiteering concerns – business live - Who will pay for this theft of our #money & destruction of our #environment?  	Eco-related	Negative	Supportive
1153793816085684224	4903	Season 3 of  profiling Aretha Franklin is in pre-production now from the minds of Pulitzer prize winning playwright Suzan-Lori Parks, Aretha’s longtime collaborator, Clive Davis, and Imagine’s  and  #TCA19	Not eco-related		
1683208001631444994	4541	Annie Rauwerda has been cooking a stew in her Brooklyn apartment for over a month, its flavor changing with the ingredients people bring to tasting events. As the infinite soup became an internet sensation, the lines grew longer, and the portions smaller.  	Not eco-related		
1671280257024794626	2246	Do u #recycle ? Are u passionate about the #environment ? Join for a fun, online community starting mid June!  🌟5-mo commitment with multiple online research activities over that time (7 activities over the 5 mo). $25 digital Visa Giftx7= $175 	Eco-related		Supportive
