ID	id	text	isgreen	sentiment	stance
1631763829896953858	2620	Activities like photo tourism often allow travelers to see wildlife undisturbed in their natural habitat, whereas interactions with animals—such as petting cubs and riding elephants—mask the harm they cause  	Eco-related	Negative	Supportive
1672251023312683013	2855	👗 Princess Anne’s 45-year-old dress is the best at Royal Ascot by far - The sustainable fashion icon re-wears an old favourite to the races but makes it look modern  Read more ⤵️  	Eco-related	Positive	Supportive
1477359746499895298	2666	Join us in welcoming a new preserve to the TNC family: the 70,000-acre Randall Preserve in California!   This amazing place is a haven for wildlife, biodiversity and a gift to conservation. Learn more from   	Eco-related	Positive	Supportive
1670747819840356358	2381	"On Tuesday, 06/20 at 11:00 am, we will have the second webinar of the series ""#Collaborative #Environment with #Microstation"", where we will focus on the digitalization of the project through #3dCAD #software provided by #BentleySystems. Don't miss your c…"	Not eco-related		
1666766967615766528	4014	U.S. Federal Reserve Chair Jerome Powell keeps careful track of employment levels, wages, consumer prices and numerous other metrics to see where the U.S. inflation rate may be headed in the next year    #water #globawarming #ESG #environment #nature #pfas	Not eco-related		
1682193674623492097	2364	The #BBC is a propaganda machine for the gigantic . These eco nutters don't want you having children, driving your cars, taking flights.#Britain #Brexit #ClimateCrisis #ClimateCult #ClimateAction #EU #UN #WEF #antiwhite #Soros 	Eco-related		Skeptical/Opposing
1667659237600686081	3484	 At least people now know that #PlasticGrass and #PlasticTree s are a real deal and what they are doing to the #environment. The #chemicals #petrochemicals used in creating them are #toxic to #breath, for #athletes and #children on playgrounds. Like a giant plastic tarp.	Eco-related	Negative	Supportive
1672517649077501953	4131	🔱 #KALI ☎️ #EAST #EASTALLIANCE. EVIL #SATAN SHOWED UP, ENTERED MY 🏡 #HOUSE. SURPRISE UNWELCOME #COUP. I’M NOW ON #JOURNEY🛣️ TO #PROTECT, #BALANCE⚖️, #FIND MY #CENTRE. BLOCKING #EVIL💀 FROM MY #ENVIRONMENT, 🌞#ENERGY & MY #PEACE. #CoupBySatan #FindingMyBalance #FindingStability. 	Not eco-related		
1457241177032437763	1937	Our ocean is a vital element of the Earth’s ecosystem often seen as a resource to be plundered rather than a source of nature-based solutions. Join TNC's Large Scale Fisheries Director, Mark Zimring, at the #COP26 #NYTClimateHub for a live workshop today: 	Eco-related	Negative	Supportive
1671155332469645314	4298	Brussels Airport and skeyes work together on a new landing procedure that can reduce environmental footprint of aviation   #Airport #environment #Belgium #landing #Aircraft #Airplane #GoGreen #aviationnews  	Eco-related	Positive	Supportive
1683505123996184576	1967	Misrepresenting an El Niño weather system as some kind of climate emergency is not following the science; it's politics, and it is deceitful.No, we are not going to pay more taxes so your donors can get rich-er. 	Eco-related		Skeptical/Opposing
1666462573024223233	3539	"In this course, I learned about the contributions that social perspective has made to critical criminology.  Second, I learned about ""Green Criminology"" a term that is somewhat new to me  A comprehensive course by   #environment #environmental #criminology #crime "	Eco-related	Neutral	Neutral
1672996484118204417	4347	Sex education lesson plans and materials would be shared with parents under a new law proposed by a Conservative MP.  On Monday, Miriam Cates will introduce a “sex education transparency” Private Members’ Bill 	Not eco-related		
1673712234894094340	2922	The CEO of Thames Water steps down with immediate effect weeks after being forced to give up her bonus over the company's environmental performance 	Eco-related	Negative	Neutral
1673645939792179200	4900	"Boris Johnson committed a ""clear and unambiguous breach"" of the rules on post-ministerial jobs over his Daily Mail column, according to the Advisory Committee on Business Appointments "	Not eco-related		
1673877477608017920	3626	4) “Beijing’s censorship regime will put China’s ChatGPT-like applications at a serious disadvantage vis-à-vis their US peers,” says an expert.  Powerful chipsets from the likes of Nvidia are crucial in training large AI models — but Washington bars such exports to China 	Not eco-related		
1685627786604544000	2556	They are so concerned about peoples health and saving lives that you can pay £12.50 and still proceed in your killer cars. Almost as if its another way of squeezing more money out of the public 	Eco-related	Negative	Skeptical/Opposing
1572466658098413568	3009	Once considered a cause of the very rich, managing land for the benefit of nature is now widely embraced as a way to restore biodiversity 	Eco-related	Positive	Supportive
1684823928219267072	2033	Better yet, we shall rejoice in never having you as President, despite the help of the FBI doing everything possible to drag you across the finish line. Helen Keller would have been a better candidate. Thanks for reminding us of what we never missed. YOU. 👌 	Not eco-related		
1682087620132610053	3265	First it was Covid – now we’re being scared into submission over the weatherThere’s no denying it’s hot in Europe, but it feels like sunshine is being weaponised in a bid to get us to adjust our ways to hit net zero. 	Eco-related		Skeptical/Opposing
1666769847185801216	4473	How do we tackle the threats to our ocean?  We’ve identified 10 opportunities to protect & restore more of the ocean, manage fishing & other activities sustainably, & reduce the impacts of #ClimateChange.  🌊 The time is now for action. #WorldOceanDay   	Eco-related	Positive	Supportive
1671383337741725696	4083	DST-SERB High-End Workshop (Karyashala) on Advanced Instrumentation Techniques in Isotopic and chemical analysis of Environmental matrices. For more details visit   #AcademicTwitter #PhD #environment #Science 	Eco-related	Positive	Neutral
1667558519195725831	1976	There's #OnlyOneEarth so let's continue working together to create a sustainable lifestyle and #CircularEconomy. Keep #recycling #Alberta and make every week #EnviroWeek!    #environment #Recycle #Electronics #Paint #Tires #UsedOil #FutureWithoutWaste 	Eco-related	Positive	Supportive
1672666936281530368	3251	People are visibly laughing at ECB President Christine Lagarde speaking at the Paris Summit. “Climate change affects inflation, and inflation is the beast that all central bankers—whether they wear a green jacket or not—want to tame and discipline.” = inflation	Eco-related		Skeptical/Opposing
1660414564926644224	4871	RT  “This may look completely reckless, but I promise you I am not going to get hurt. These are Amazonian stingless bees, tiny crea…	Not eco-related		
1660601447308828673	4070	"This week on ""Succession,"" Logan Roy’s family and associates gather for his funeral, pausing all grudges so they can pay conflicted respects to the man.  Here's a recap. "	Not eco-related		
1682285399081885696	4301	Wow, you’re telling me this isn’t about a commercial venture, it’s about saving the environment?  Fk off U 🤬🤡 Fill those pockets up eh? Nothing for nothing eh? 😡😡The irony, the hypocrisy, the rort. 🤬 #ClimateChangeHoax #ClimateCult	Eco-related		Skeptical/Opposing
1641206111993823232	2727	As the snow melts and the flowers bloom, we're reminded of the magic and resilience of nature.🌼   📸: Kelley Larsen /TNC Photo Contest 2019 	Not eco-related		
1571247688175198208	4661	0: The carbon budget left to accommodate new coal plants, according to the Intergovernmental Panel on Climate Change. To limit global temperature rise to 2.7°F, coal use needs to fall by 75 percent by 2030.  	Eco-related	Positive	Supportive
1547674833911042049	2526	The goal of wildfire preparation measures is not to fireproof your home and property, but rather to limit its ability to act as a fuel source. 	Eco-related	Positive	Neutral
1671501656494678017	2966	 This is just awesome that little buds are also growing up under the loving care & holy teachings of Saint  Ji. It filled my heart with satisfying pleasure seeing concern of these volunteers towards nature. #TreePlantation #Environment #DeraSachaSauda	Eco-related	Positive	Supportive
1673822927022698501	4115	#NeverForget #Fukushima is STILL happening and the damage will be coming for MILLENIA. And despite the lies, there is NO “SAFE” LEVEL. #Japan #health #environment #food #oceans #cancer #radiation #nuclear 	Eco-related		Skeptical/Opposing
1674318676395282432	3463	 Sadly even our King has fallen under the influence of the nefarious WEF propaganda re the  A man who, I believe,  genuinely cares about the environment & architecture but, alas, has been taught a load of eco-nonsense	Eco-related		Skeptical/Opposing
1580666125829931011	3145	#TheRaceIsOn: Our actions this decade can restore balance for #NatureNow or tip it—and we can’t afford to fail.   Ahead of #COP15, see 5 strategies for scalable change in our Biodiversity Action Guide:  	Eco-related	Positive	Supportive
1128647817843617792	3064	Hands-on experiences with exotic animals are thriving due in part to social media, but there is often a darker reality behind the scenes. Learn more in our latest cover story on  #NatGeoWildlifeTourism 	Eco-related	Negative	Supportive
1674105397005647910	4693	Stellantis is ending production at a motor plant in Vienna after 40 years, saying the facility no longer has a sustainable future as it shifts to EVs 	Eco-related	Positive	Neutral
1685878325729001472	3382	Bowen is a grifter just like his boss  In the end, it’s a complete lie that humans can control the climate on planet earth using their CO2 emissions.	Eco-related		Skeptical/Opposing
1592564395607031808	1879	The typical US funeral ends with cremation or burial in a coffin sealed inside a concrete vault. But new, greener after-death possibilities have emerged. 	Eco-related	Positive	Neutral
1668000150915264512	2711	To better care for all beings, those in the environmental movement might have to think about the natural world much differently. Or, as some scholars say, they may have to queer their approach.  	Eco-related	Neutral	Supportive
1573769280805654531	3360	"""In the face of greater impact and growing access, we need it all: patience, funding, plans, and creativity. We need respect for boundaries and for other people’s sense of space. And we need to keep outdoor spaces accessible for everyone."" #PublicLandsDay "	Eco-related	Positive	Supportive
1487083057563721729	2132	How to teach climate change:   1) Get kids to love nature in the early grades.  2) Introduce climate change and make locally-relevant connections 3) In older grades, explore the gravity of the issue but lead with solutions instead of catastrophic impacts 	Eco-related	Positive	Supportive
1652976156008751108	2740	We’ve expanded into elephant territory, building homes and roads, felling forests and planting crops. Now a new series, #SecretsOfTheElephants, wants to inspire us to save them 	Eco-related	Negative	Supportive
1683295160455790593	4303	New video : Climate Fakery Part 14Greenland's surface has gained more than 400 billion tons of ice since last August, and the melt season is winding down quickly.   	Eco-related		Skeptical/Opposing
1670090523644776457	4706	🇰🇵 Lazarus, a notorious group of North Korean hackers, is believed to have stolen digital assets worth over $2 billion.   Read why the group is one of the key components in North Korea’s increasingly sophisticated global cybercrime operation ⬇️	Not eco-related		
1496900252544217088	4632	The first 5 years of a child’s life are an important developmental period. Incorporating the outdoors into your child’s learning can have a long-lasting positive impact. 🌱 	Not eco-related		
1641539292274262016	4137	Combine intensifying climate dangers with people's desire to live in places with (mostly) nice weather or (until wildfires rip through) lovely views, and you can see this is a blueprint for trouble. 	Eco-related	Negative	Skeptical/Opposing
1638579169377284098	3569	This week is a critical moment for the world to unite around water as world leaders come together for #WaterAction. See what it’s all about:  	Eco-related	Neutral	Supportive
1666742626425421824	1935	Happy Oceans Day! 🌊 🐳🐟🐙🦈🦑🪸🪼   May the beauty and wonders of the oceans continue to inspire and captivate us.  #worldoceansday #ocean #sea #beauty  #protectoceans #environment #fish #united #unitednations #water #world #ljdj 	Eco-related		Supportive
1665652685742194689	4690	We are thrilled to announce our successful collaboration with Jivomraksha Foundation where we planted 800 saplings in Delhi! Let's remember: we have the power to nurture and restore our planet's beauty—one tree at a time.   #SIUK #StudyAbroad #EnvironmentDay2023 #Environment 	Eco-related	Positive	Supportive
1671529253001723905	2758	June is National Rivers Month! Our latest  e-news focuses on rivers; how they are stressed by climate change, and what you can do locally to help rivers be more resilient. #ClimateChange #Environment #Climate  	Eco-related	Positive	Supportive
1670280173399277568	2369	In a new study, a team of researchers revealed that two genetic variants inherited from Neanderthals are among the most important risk factors for the debilitating hand condition Dupuytren’s   	Not eco-related		
1666397512326840323	3863	Learners will be able to demonstrate to #universities and future #employers that they have a passion for #sustainability or the #environment and have developed the #skills required for university-level study or career next steps 5/	Eco-related	Positive	Supportive
1623773731695755267	4769	Evidence suggests the tools were used by the human relative Paranthropus, which scientists previously believed relied only on its teeth and jaws to eat. 	Not eco-related		
1674916517350109184	4171	    Hi Ted.  is hosting a chat this evening at 7PM central time.I'll present my interpretations of Vedic cosmology in relation to FE.Hope you can join us. #flatearth 	Not eco-related		
1658207835346411521	4300	Trillions of dollars in family wealth are set to be passed down in the next few years — and the transfer will largely reinforce U.S. inequality. 	Not eco-related		
1674167642658054144	1890	Wall Street’s biggest banks passed the Fed’s annual stress test, clearing a key hurdle for returning billions of dollars to investors: Here’s your Evening Briefing. 	Not eco-related		
1577042109302980608	1997	First came the loggers, oil barons, and coal tycoons. Then there were the steel magnates and the fracking moguls. Now it's the titans of plastic. 	Eco-related	Negative	Supportive
1666690374071468032	2002	Destroying Europe’s biodiversity will ultimately undermine the basis for food production           Richard Gregory    Europe has lost over half a billion birds in 40 years. The single biggest cause? Pesticides and fertilisers    #environment 	Eco-related	Negative	Neutral
1486872419134545930	2131	Did you know the spotted hyena is just one of 4 hyena species? The other three species are much less studied, often much less visible and much less known. 	Not eco-related		
1458449436766527490	2947	"Looking for a good film to watch? ""To Which We Belong"" is streaming free today.  During #COP26, discussions on reimagining the way we produce our food are on the table. The film elevates the solutions to ensure we can #GrowPositive together. Watch here: "	Eco-related	Positive	Supportive
1094753576990265344	2149	. is #1 network for animal lovers of all ages. New show, #AnimalERLive, will follow the real and dramatic stories of urgent animal cases at the top animal hospitals in the country. #TCA19	Not eco-related		
1685686544776953857	2254	  Of course they are - you are encouraging to sue companies on based on things that have not happened yet & can't be proven to happen. Its truly insane. Follow the money, here is the PERFECT example. 	Not eco-related		
1566123809631002636	4579	The work of planting mangroves, nurturing forests and watching over their management has replenished mangrove ecosystems and brought a community of women together. 💚 	Eco-related	Positive	Supportive
1673651644662251523	2187	Britain’s biggest supermarkets say they are keeping food prices as low as possible in response to questions from MPs on whether they’re profiteering from grocery inflation 	Not eco-related		
1578053808676012032	4764	The puma family was dining just inches off a paved road to Torres del Paine National Park, writes  It was a scene straight from a wildlife documentary. Less picturesque were the vehicles pulling over to watching and photographing the pumas. 	Not eco-related		
1671836978629734400	3366	A dispute over personal loans is the latest wrench in natural gas tycoon Charif Souki's $28 billion plan to ship the fuel overseas from the US 	Eco-related	Negative	Neutral
1681031069963898882	4444	Federal disclosures on Saturday provided a first glimpse of the money race between the presidential candidates for 2024, showing who has amassed the most campaign cash so far. Here's what to know. 	Not eco-related		
1485027578985467904	3987	Get up to speed on topics that could define environmental action this year and beyond. We’ve put together 3 keys to a healthier planet in 2022.   #NewYear #NatureNow 	Eco-related	Positive	Supportive
1670370847125536770	3701	The Department of Climate Change, Energy, the Environment and Water ( has an APS 6 – Senior Program Officer (Darwin) Job in NT  #environment #jobs 	Not eco-related		
1366425018473807882	3829	National Geographic is growing its editorial team with the hiring of Deputy Managing Editor of History and Culture  and Senior Science Editor  	Not eco-related		
1094715975725973505	4273	“Our commitment to the best visual storytelling is also what has made us a longtime leader in breathtaking awe-inspiring natural history programming.” -Courteney Monroe #TCA19	Not eco-related		
1450518014236012545	3725	Spectacled caiman: Native to rivers and wetlands of Latin America and parts of the Caribbean, this crocodile gobbles more than a hundred varieties of prey with its powerful jaw and fearsome teeth. 	Not eco-related		
1684733966153314304	2172	It can only be applied if “We the people” are stupid enough to buy it. I’m hoping the answer is a hard NO this go-around! 	Not eco-related		
1668266799241068545	3108	“I am extremely proud of how Stanford Medicine students, physicians and researchers are rising to meet the array of challenges associated with climate change.” – Dean Lloyd Minor #Environment #HeathEquity 	Eco-related	Positive	Supportive
1674099754551083015	4082	Italian influencer Chiara Ferragni saw the value of her Fenice brand rise to €75 million as one of her original backers looks to monetize his investment 	Not eco-related		
1682056689338441728	2865	Auto LPG body urges Govt to promote Auto LPG as clean & cost-effective fuel :   #AutoLPG #CleanerFuel #CleanAir #Viable #AlternateFuel #Environment #AirQuality #Gas #Propane #Butane #LPG #ElectricVehicle 	Eco-related	Positive	Supportive
1468981740865794049	4768	Today,  has published its annual “Year In Pictures” issue, capturing the top stories and photos from the 4 “C’s” that defined this year: COVID, Climate, Conservation, and Conflict: 	Eco-related	Neutral	Neutral
1674375640072736768	3931	"Greenpeace co-founder, Dr. Patrick Moore, explains how unelected globalists (including Klaus Schwab and the United Nations) are using the  as an excuse to cut off fossil fuels and nitrogen fertiliser, in order to deliberately depopulate the planet.""These powerful… "	Eco-related		Skeptical/Opposing
1582395162222678016	3698	On the latest episode of #OverheardNatGeo, we dig into the missing heart of ancient Egyptian King Tutankhamun and what archaeologists have learned a century since the discovery of the young pharaoh’s tomb.  	Not eco-related		
1684820298242088960	4731	Problem with these totalitarian restrictions is that the during the last two crisis, when the global economy stalled, CO2 still kept rising? Locking down counties will not help reduce CO2? #NetZero #WorldEconomicForum #GreatReset #WEFPuppet #WEFPuppets 	Eco-related		Skeptical/Opposing
1672932287942361088	3913	"Geologist, Dr. Ian Plimer: Governments need a crisis with which to frighten people, in order to control them more effectively, which is why only scientists who push the fraudulent human-induced ""climate crisis"" narrative receive any funding.Full interview:  more content like this, visit:  #ClimateCult #NetZero"	Eco-related		Skeptical/Opposing
1447182145047470089	3208	There’s no limit to what we can achieve when we work with nature—our best ally.  Ahead of #COP15, check out our report with  and  for 9 ways to create a more durable future for all life on Earth.  #NatureNow 	Eco-related	Positive	Supportive
1667108766683111424	1995	It's Green Ghana Day today🌱🌱🌱  Are you planting? If you are, share with us some pictures in the comments section.  Let's go planting💪  #GreenGhanaDay #OurForestsOurHealth #Sustainability #Environment #trees 	Eco-related	Neutral	Supportive
1451216812125966342	4102	The discovery of Mussaurus eggs and skeletons clustered roughly by age gives paleontologists the oldest evidence ever found of this kind of herd behavior within dinosaurs. 	Not eco-related		
1670844727745282048	1953	Hurry !! Now #shop #online for a great range of #handmade #environment #friendly bamboo boxes for #Home and #Kitchen. #Bamboo #Storage Boxes are bright, calming and easy to use for organising the little things #bamboobox #storagebox #amanartbamboohandicrafts #aabh #a #kitchenware 	Eco-related	Positive	Supportive
1671820605019103232	2214	Developers in Dubai are hedging their bets more, demanding upfront payments covering most of the property even before construction begins.   That leaves buyers holding more of the risk 	Not eco-related		
1654163819323588613	2786	“For my ally is the [forest], and a powerful ally it is.” – Yoda #MayThe4thBeWithYou #StarWarsDay  Yoda is right, here are a few reasons why trees are our best allies:  	Eco-related	Positive	Supportive
1577803412451872768	4767	Planetary health is human health. On Oct 7 at The  Festival,    will talk with  on the power of nature to help save lives and the planet. Register for this FREE event now: 	Eco-related	Positive	Supportive
1673315940182765568	1932	Bottom-up analysts and top-down stock strategists are as split on the outlook as they’ve been in years  Look for the middle ground,  says  via 	Not eco-related		
1668230417491820544	1808	The climate crisis is on track to push one-third of humanity out of its most livable environment. 😟  #ClimateCrisis #Environment #ClimateChange #Climate #GlobalWarming    via  	Eco-related	Negative	Supportive
1670546688069496835	2488	🇩🇪 The German government is being sued over its high inheritance tax by a local government that is seeking to set its own rates 	Not eco-related		
1575848148714520576	4029	Climate chaos comes to Florida, a glacier is demoted, a newly recognized species of sloth has a head shaped like a coconut, and other environmental news you might have missed.  	Eco-related	Negative	Neutral
1667812939150278656	4084	Malaysia emphasizes its continuous efforts to promote sustainable  practices in palm oil industry, but EU fails to recognize it. We urge the EU to appreciate the progress & work collaboratively. #palmoil  #sustainability #environment	Eco-related	Positive	Supportive
1671851824624590855	3640	An unprecedented drought is affecting water levels in the Panama Canal, with far-reaching implications for energy supply routes, particularly US natural gas shipments to Asia, says   via 	Eco-related	Negative	Neutral
1668179487215714304	3886	Do you meditate?  Here are some benefits of meditation:  1. Reducing stress and anxiety by lowering cortisol levels and inflammation  2. Enhancing mood and positive emotions by increasing serotonin and dopamine levels  #meditation #art #environment #procreateart #selfimprovement 	Not eco-related		
1667456266271064065	2853	Seems to be the weather for #liars! He's also the man who said that #glyphosate was perfectly harmless and you could drink it - but when offered it he refused! Another example of how some people will say or do anything for #money. They are enemies of #Nature and the #environment!	Eco-related		Supportive
1541137741513195520	2300	What happens when there’s a financial plan that prioritizes nature? People and nature thrive together. More of this, please. See the example:  #NatureNow #FinancingNature 	Eco-related	Positive	Supportive
1683306616882360320	3456	This excerpt is the key to the . The evidence of Global Warming/Climate Change will not materialize until well after WE'RE ALL DEAD.What U.S. cities will look like with sea level rise, according to scientific projections #MonetizedCarbonScam 	Eco-related	Negative	Skeptical/Opposing
1443334805203136515	2665	In the decades ahead, billions of people may relocate from coastal to inland regions, from low-lying to higher elevation areas, and from failing to stable societies. But where will we go? The short answer is: from south to north. 	Not eco-related		
1446288506700148736	1709	The pandemic made it harder to get goods we all need—a resilient future will require stronger partnerships across the world.  See how the Marshall Islands &  are working to bring sustainable tuna to  stores in the U.S.:  #GrowPositive 	Eco-related	Positive	Supportive
1667095478830284801	1924	Meet our first keynote speaker TONY JUNIPER: Executive Director of Friends of the Earth, England, Wales and NI, Environmentalist Tony gave us his key message 🧡🧡🩵 #environment #sustainable #Gibraltar #construction #aspiregib #development #sustainabledesign #climatechange #Green 	Not eco-related		
1561454244901036033	4683	The crab with enough strength to crush through coconuts! Weighing up to 9 pounds and measuring 3 feet across- these crabs are truly a force to be reckoned with. Learn more about their incredible capabilities: 	Not eco-related		
1672886998053388293	1952	💰Activist investors have launched a fresh attack on the parent company of Wagamama after its finance chief stepped down and its share price plunged by 20pc in one month 	Not eco-related		
1685541578679390208	2654	Beautiful #Dorset morning,Best bit I suspect. At a classic car meet/run later. Might do better in a boatCould we have some global warming please   	Eco-related	Negative	Skeptical/Opposing
1683411873994256386	4553	Taking highest bids to travel to the bottom of the volcano, in my tinfoil submarine.To view ancient remains. Well, there long gone. So whatever though🥸  	Not eco-related		
1673578685994094593	2244	Companies developing AI solutions have embraced some controls like audits and transparency requirements. But they still are arguing that too many rules around generative AI will hinder innovation in Europe. Read the Brussels Edition 	Not eco-related		
1643645421397344256	2902	Frosted teeth and bones of mammoths, woolly rhinos, steppe bison, and horses, jutting from the frozen ripples of dark soil like chunks in a freezer-burned ice cream.   	Not eco-related		
1609686153241808897	3481	Experts are now pushing to preserve and protect smells as intangible pieces of cultural heritage—and inviting travelers to experience how complex odors can tell stories about forgotten places and traditions.  	Not eco-related		
1665614795062620161	1795	If we protect the environment it will protect us. Let's preserve the natural environment without polluting and exploiting it. Happy World Environment Day everyone.  #shilpababu #narendramodiji #rljp #rljpkarnataka #environment #EnvironmentDay #protectearth #ecofriendly #earth 	Eco-related	Positive	Supportive
1660817350277439490	4219	"What exactly does ""biodiversity"" mean and why is it so important?   Well, it's nature by another name and it underpins every aspect of life on this planet.  Watch this short video to hear it all explained:   #BiodiversityDay"	Eco-related	Neutral	Supportive
1533526575756492800	2163	In an attempt to convince drivers to switch to public transit, Germany has offered transit passes to all subways, buses, trams, and regional trains this summer for less than $10 a month. 	Eco-related	Positive	Neutral
1672920693539762178	2088	🔴Only a few months before he was murdered, Mzimba, 42, had briefed Prince William on how organised crime was now heavily involved in the big business that is rhino poaching in southern Africa 	Eco-related	Negative	Neutral
1513955862339067909	4710	During the Cold War, the United States and the Soviet Union began to build powerful new rockets—which they would eventually use to send humans into space and, ultimately, to the moon.  	Not eco-related		
1668377869750349826	2860	We often talk about the grid like a single, cohesive machine. But, in reality, there are three grids in the U.S — one in the West, one in the East and one in Texas — that only connect at a few points and share little power between them.  	Not eco-related		
1671981417671041048	3084	Expert opinion on the health of India’s democracy falls on a wide spectrum between outright alarm at an authoritarian turn and belief that the concern is exaggerated given that India has pulled through such stresses on its constitutional democracy before. 	Not eco-related		
1664699663075639297	1981	Tropical Storm Arlene formed in the Gulf of Mexico on Friday, making it the first named storm of the 2023 Atlantic hurricane season. Arlene was 265 miles west of Fort Myers, Florida, in the early afternoon and was moving south toward Cuba. 	Not eco-related		
1552007128092737536	4095	Porcine zona pellucida (PZP), had been tested on cattle, horses, and oxen, where studies showed that it was effective at preventing pregnancy for a year or two. With bison, it was too effective. 	Eco-related	Negative	Neutral
1663591170453172224	2608	Josefina Garcilazo is among just a handful of people who have been entrusted with this 80-year-old recipe for chile con queso. “Queso Velveeta is,” she said, “gringo.” 	Not eco-related		
1673584261473923073	1944	The sale of laboratory-made meat has been approved in the USA -  via   #science #tech #technology #nature #environment #wildlife #ClimateCrisis #ClimateEmergency #biodiversity #Biology #globalhealth	Eco-related	Positive	Neutral
1674128067969667090	4750	The US debt-limit accord won’t stave off a long-term fiscal crisis, non-partisan budget analysts warn, adding fuel to fiscal conservatives’ push for deep spending cuts 	Not eco-related		
1683970395521576962	3791	The Hollywood strikes have halted production on major movies, pushed back releases and stopped actors appearing on red carpets. But on Tuesday, the organizers of the Venice Film Festival said this year’s event would be relatively unscathed by the turmoil. 	Not eco-related		
1252382038155390979	4924	"""Nat Geo Partners, long a proponent of using science, exploration and storytelling to enact positive change in the world, has stepped in to support socially-distant education by providing educational resources for parents and children.""   "	Not eco-related		
1673653687141519362	3293	Retail and logistics companies call for ‘more ambitious’ CO₂ standards for trucks ♻️  #foodandbeverage #food #beverage #drinks #bar #retail #hospitalityindustry #foodindustry #worldwide #logistics #news #environment   	Eco-related	Positive	Supportive
1673746034126733320	3777	You think crime is driving retailers like Nordstrom and Walmart out of downtowns? The real reasons are much more businesslike, says   via 	Not eco-related		
1673325367203971074	2156	"""Climate change affects inflation""ECB President Christine Lagarde tells a lending summit in Paris why world leaders need to push on with a global transition to future-proof their economies  #ESG  #DigitalIDs #CBDCs"	Eco-related	Neutral	Skeptical/Opposing
1669391475677732864	4696	🎬 The eagerly anticipated sixth season of Charlie Brooker's anthology series kicks off with a predictable, Truman Show-lite sendup of Netflix | Writes Ed Power ⤵️  	Not eco-related		
1670648421219467264	1985	The silence is over: Children in Australia and elsewhere have been taking up #activism in a bid to save the planet.  PhD researcher  says that children deeply care for the #environment, even if not everyone wants to listen  #jcu  	Eco-related	Positive	Supportive
1534671664470020098	2622	"""We need to distinguish between folks who are in tenuous situations of displacement that require intervention and those who use the word 'refugee' as a substitute for voluntary relocation."" "	Not eco-related		
1660184913209966593	2500	In the scramble to find Ozempic, patients are seeking out telehealth platforms, medical spas and compounding pharmacies for “generic” versions of the diabetes drug, which is increasingly being used off-label for weight loss. Regulators are concerned. 	Not eco-related		
1572968843504488452	3229	On the 30th anniv of the last weapons test conducted in the U.S.,  examines the devastating legacy nuclear testing has had on humans & the enviro:   	Eco-related	Negative	Neutral
1558257049833725952	3540	It’s time to celebrate! The U.S. Inflation Reduction Act has just been passed by U.S. Congress: it’s the biggest investment in clean energy and climate action EVER in U.S. history. What does it include? Here are some highlights.  	Eco-related	Positive	Supportive
1681652397091766272	3331	Oil and gas extraction threatens the only remaining of habitat of this endemic lizard. A new petition to list the lizard as endangered could be it only hope at survival. 	Eco-related	Negative	Supportive
1660314592109625347	1873	“WOW. 10/10, blew away my mom’s recipe.”  If you keep canned beans, tomatoes, onion and garlic in your pantry, you can make Melissa Clark’s 30-minute chili.  	Not eco-related		
1657421191970435075	2126	New #EPA rules would be the first really meaningful federal CO2 limits for new gas plants. And they would be the first, period, for existing coal plants. by    	Eco-related	Positive	Supportive
1668155128086425600	3011	⚡ National Grid has asked for a coal power station to be warmed up as a heatwave is expected to boost demand for air conditioning across Britain.  Read more on our business liveblog 👇  	Eco-related	Negative	Neutral
1682912899168182272	2918	First the came for your gas stove.Now the Biden administration wants to get rid of your gas water heater as well.Do you get the feeling someone is heavily invested in electric appliances?	Eco-related	Positive	Skeptical/Opposing
1666158371370565649	2240	The Greenhouse Gas Protocol sets the standard for greenhouse gas accounting, dividing the scope of a company’s emissions into three categories, the third of which needs some explaining. #Sustinability #Sustainable #Livegreen #Environment #Climate  	Eco-related	Positive	Neutral
1666958286304821248	3555	Deciding where to donate your old clothes makes a big difference not only to your environmental footprint but also to your community. Here’s what to consider when cleaning out your closet   	Eco-related	Positive	Supportive
1683214626526199810	1698	Who in their right mind spends £70,000+ on a car that needs to spend 69 minutes to 10 hours sat on a charging point every 190 miles? Cars like these are depreciating by 65% inside 3 years.Don't be fooled by the netzero BS.#ElectricVehicles #NetZeroistas  	Eco-related		Skeptical/Opposing
1680253513891184640	3554	My girls making me proud after I've finished work!3am wake up4am walk to work5am start1pm finish2pm  #beachclean (they asked)4:40pm homeWe workWe love We still have time to #savetheplanet have #fun & make #memories! #pollution #environment #parenting #Happiness 	Eco-related	Positive	Supportive
1668189657429942273	2830	A man suspected of the fatal shooting of an 11-year-old British girl as she played in her garden during a family barbecue in France had previously threatened the family, neighbours have claimed 	Not eco-related		
1671836678443474944	2564	⚠️ The Bank of England has delivered a blow to mortgage holders by raising interest rates faster than expected to 5pc as it fights to bring down doggedly high inflation.  Read more here ⤵️  	Not eco-related		
1666000170650152963	2525	Environment and Forestry Minister Siti Nurbaya Bakar said the plastic products targeted by the ban included Styrofoam for food packaging, plastic straws, plastic cutlery and plastic shopping bags. #Environment #PolicyMatters #Indonesia #TheJakartaPost   	Eco-related	Positive	Neutral
